time,cluster,gpus_in_use
2020-07-12 02:00:00,Venus,777.0
2020-07-12 03:00:00,Venus,780.0
2020-07-12 04:00:00,Venus,787.0
2020-07-12 05:00:00,Venus,763.0
2020-07-12 06:00:00,Venus,759.0
2020-07-12 07:00:00,Venus,735.0
2020-07-12 08:00:00,Venus,784.0
2020-07-12 09:00:00,Venus,749.0
2020-07-12 10:00:00,Venus,770.0
2020-07-12 11:00:00,Venus,836.0
2020-07-12 12:00:00,Venus,784.0
2020-07-12 13:00:00,Venus,905.0
2020-07-12 14:00:00,Venus,899.0
2020-07-12 15:00:00,Venus,890.0
2020-07-12 16:00:00,Venus,884.0
2020-07-12 17:00:00,Venus,834.0
2020-07-12 18:00:00,Venus,776.0
2020-07-12 19:00:00,Venus,778.0
2020-07-12 20:00:00,Venus,797.0
2020-07-12 21:00:00,Venus,812.0
2020-07-12 22:00:00,Venus,1334.0
2020-07-12 23:00:00,Venus,818.0
2020-07-13 00:00:00,Venus,1907.0
2020-07-13 01:00:00,Venus,3009.0
2020-07-13 02:00:00,Venus,782.0
2020-07-13 03:00:00,Venus,2455.0
2020-07-13 04:00:00,Venus,4780.0
2020-07-13 05:00:00,Venus,3276.0
2020-07-13 06:00:00,Venus,807.0
2020-07-13 07:00:00,Venus,810.0
2020-07-13 08:00:00,Venus,765.0
2020-07-13 09:00:00,Venus,762.0
2020-07-13 10:00:00,Venus,1086.0
2020-07-13 11:00:00,Venus,983.0
2020-07-13 12:00:00,Venus,1060.0
2020-07-13 13:00:00,Venus,952.0
2020-07-13 14:00:00,Venus,1015.0
2020-07-13 15:00:00,Venus,1465.0
2020-07-13 16:00:00,Venus,1285.0
2020-07-13 17:00:00,Venus,972.0
2020-07-13 18:00:00,Venus,977.0
2020-07-13 19:00:00,Venus,1079.0
2020-07-13 20:00:00,Venus,871.0
2020-07-13 21:00:00,Venus,898.0
2020-07-13 22:00:00,Venus,913.0
2020-07-13 23:00:00,Venus,914.0
2020-07-14 00:00:00,Venus,864.0
2020-07-14 01:00:00,Venus,835.0
2020-07-14 02:00:00,Venus,814.0
2020-07-14 03:00:00,Venus,779.0
2020-07-14 04:00:00,Venus,775.0
2020-07-14 05:00:00,Venus,775.0
2020-07-14 06:00:00,Venus,757.0
2020-07-14 07:00:00,Venus,740.0
2020-07-14 08:00:00,Venus,756.0
2020-07-14 09:00:00,Venus,864.0
2020-07-14 10:00:00,Venus,1080.0
2020-07-14 11:00:00,Venus,1072.0
2020-07-14 12:00:00,Venus,847.0
2020-07-14 13:00:00,Venus,1016.0
2020-07-14 14:00:00,Venus,1047.0
2020-07-14 15:00:00,Venus,1009.0
2020-07-14 16:00:00,Venus,959.0
2020-07-14 17:00:00,Venus,1003.0
2020-07-14 18:00:00,Venus,936.0
2020-07-14 19:00:00,Venus,1081.0
2020-07-14 20:00:00,Venus,1016.0
2020-07-14 21:00:00,Venus,919.0
2020-07-14 22:00:00,Venus,1020.0
2020-07-14 23:00:00,Venus,893.0
2020-07-15 00:00:00,Venus,933.0
2020-07-15 01:00:00,Venus,1141.0
2020-07-15 02:00:00,Venus,873.0
2020-07-15 03:00:00,Venus,1130.0
2020-07-15 04:00:00,Venus,3651.0
2020-07-15 05:00:00,Venus,1150.0
2020-07-15 06:00:00,Venus,1633.0
2020-07-15 07:00:00,Venus,4085.0
2020-07-15 08:00:00,Venus,4645.0
2020-07-15 09:00:00,Venus,9648.0
2020-07-15 10:00:00,Venus,5072.0
2020-07-15 11:00:00,Venus,3888.0
2020-07-15 12:00:00,Venus,937.0
2020-07-15 13:00:00,Venus,958.0
2020-07-15 14:00:00,Venus,1370.0
2020-07-15 15:00:00,Venus,1201.0
2020-07-15 16:00:00,Venus,952.0
2020-07-15 17:00:00,Venus,1206.0
2020-07-15 18:00:00,Venus,986.0
2020-07-15 19:00:00,Venus,966.0
2020-07-15 20:00:00,Venus,909.0
2020-07-15 21:00:00,Venus,1097.0
2020-07-15 22:00:00,Venus,930.0
2020-07-15 23:00:00,Venus,923.0
2020-07-16 00:00:00,Venus,1053.0
2020-07-16 01:00:00,Venus,910.0
2020-07-16 02:00:00,Venus,899.0
2020-07-16 03:00:00,Venus,898.0
2020-07-16 04:00:00,Venus,894.0
2020-07-16 05:00:00,Venus,901.0
2020-07-16 06:00:00,Venus,884.0
2020-07-16 07:00:00,Venus,890.0
2020-07-16 08:00:00,Venus,875.0
2020-07-16 09:00:00,Venus,1002.0
2020-07-16 10:00:00,Venus,1031.0
2020-07-16 11:00:00,Venus,1056.0
2020-07-16 12:00:00,Venus,973.0
2020-07-16 13:00:00,Venus,1004.0
2020-07-16 14:00:00,Venus,3722.0
2020-07-16 15:00:00,Venus,1239.0
2020-07-16 16:00:00,Venus,1412.0
2020-07-16 17:00:00,Venus,1182.0
2020-07-16 18:00:00,Venus,977.0
2020-07-16 19:00:00,Venus,1371.0
2020-07-16 20:00:00,Venus,1006.0
2020-07-16 21:00:00,Venus,1153.0
2020-07-16 22:00:00,Venus,932.0
2020-07-16 23:00:00,Venus,962.0
2020-07-17 00:00:00,Venus,1107.0
2020-07-17 01:00:00,Venus,978.0
2020-07-17 02:00:00,Venus,887.0
2020-07-17 03:00:00,Venus,1160.0
2020-07-17 04:00:00,Venus,511.0
2020-07-17 05:00:00,Venus,511.0
2020-07-17 06:00:00,Venus,503.0
2020-07-17 07:00:00,Venus,583.0
2020-07-17 08:00:00,Venus,568.0
2020-07-17 09:00:00,Venus,664.0
2020-07-17 10:00:00,Venus,1397.0
2020-07-17 11:00:00,Venus,965.0
2020-07-17 12:00:00,Venus,946.0
2020-07-17 13:00:00,Venus,976.0
2020-07-17 14:00:00,Venus,934.0
2020-07-17 15:00:00,Venus,968.0
2020-07-17 16:00:00,Venus,945.0
2020-07-17 17:00:00,Venus,1157.0
2020-07-17 18:00:00,Venus,1027.0
2020-07-17 19:00:00,Venus,1011.0
2020-07-17 20:00:00,Venus,955.0
2020-07-17 21:00:00,Venus,935.0
2020-07-17 22:00:00,Venus,954.0
2020-07-17 23:00:00,Venus,968.0
2020-07-18 00:00:00,Venus,954.0
2020-07-18 01:00:00,Venus,925.0
2020-07-18 02:00:00,Venus,914.0
2020-07-18 03:00:00,Venus,882.0
2020-07-18 04:00:00,Venus,874.0
2020-07-18 05:00:00,Venus,874.0
2020-07-18 06:00:00,Venus,880.0
2020-07-18 07:00:00,Venus,871.0
2020-07-18 08:00:00,Venus,968.0
2020-07-18 09:00:00,Venus,966.0
2020-07-18 10:00:00,Venus,916.0
2020-07-18 11:00:00,Venus,950.0
2020-07-18 12:00:00,Venus,1029.0
2020-07-18 13:00:00,Venus,962.0
2020-07-18 14:00:00,Venus,977.0
2020-07-18 15:00:00,Venus,927.0
2020-07-18 16:00:00,Venus,979.0
2020-07-18 17:00:00,Venus,968.0
2020-07-18 18:00:00,Venus,1077.0
2020-07-18 19:00:00,Venus,999.0
2020-07-18 20:00:00,Venus,976.0
2020-07-18 21:00:00,Venus,940.0
2020-07-18 22:00:00,Venus,948.0
2020-07-18 23:00:00,Venus,903.0
2020-07-19 00:00:00,Venus,896.0
2020-07-19 01:00:00,Venus,873.0
2020-07-19 02:00:00,Venus,884.0
2020-07-19 03:00:00,Venus,904.0
2020-07-19 04:00:00,Venus,872.0
2020-07-19 05:00:00,Venus,853.0
2020-07-19 06:00:00,Venus,853.0
2020-07-19 07:00:00,Venus,861.0
2020-07-19 08:00:00,Venus,859.0
2020-07-19 09:00:00,Venus,848.0
2020-07-19 10:00:00,Venus,919.0
2020-07-19 11:00:00,Venus,868.0
2020-07-19 12:00:00,Venus,826.0
2020-07-19 13:00:00,Venus,896.0
2020-07-19 14:00:00,Venus,875.0
2020-07-19 15:00:00,Venus,917.0
2020-07-19 16:00:00,Venus,896.0
2020-07-19 17:00:00,Venus,1025.0
2020-07-19 18:00:00,Venus,959.0
2020-07-19 19:00:00,Venus,977.0
2020-07-19 20:00:00,Venus,897.0
2020-07-19 21:00:00,Venus,1026.0
2020-07-19 22:00:00,Venus,974.0
2020-07-19 23:00:00,Venus,1146.0
2020-07-20 00:00:00,Venus,1023.0
2020-07-20 01:00:00,Venus,878.0
2020-07-20 02:00:00,Venus,883.0
2020-07-20 03:00:00,Venus,858.0
2020-07-20 04:00:00,Venus,834.0
2020-07-20 05:00:00,Venus,846.0
2020-07-20 06:00:00,Venus,808.0
2020-07-20 07:00:00,Venus,855.0
2020-07-20 08:00:00,Venus,859.0
2020-07-20 09:00:00,Venus,951.0
2020-07-20 10:00:00,Venus,933.0
2020-07-20 11:00:00,Venus,939.0
2020-07-20 12:00:00,Venus,1033.0
2020-07-20 13:00:00,Venus,960.0
2020-07-20 14:00:00,Venus,965.0
2020-07-20 15:00:00,Venus,1172.0
2020-07-20 16:00:00,Venus,1040.0
2020-07-20 17:00:00,Venus,1169.0
2020-07-20 18:00:00,Venus,1119.0
2020-07-20 19:00:00,Venus,1106.0
2020-07-20 20:00:00,Venus,1041.0
2020-07-20 21:00:00,Venus,1048.0
2020-07-20 22:00:00,Venus,1107.0
2020-07-20 23:00:00,Venus,1271.0
2020-07-21 00:00:00,Venus,1144.0
2020-07-21 01:00:00,Venus,1010.0
2020-07-21 02:00:00,Venus,990.0
2020-07-21 03:00:00,Venus,933.0
2020-07-21 04:00:00,Venus,949.0
2020-07-21 05:00:00,Venus,885.0
2020-07-21 06:00:00,Venus,923.0
2020-07-21 07:00:00,Venus,900.0
2020-07-21 08:00:00,Venus,902.0
2020-07-21 09:00:00,Venus,1004.0
2020-07-21 10:00:00,Venus,1174.0
2020-07-21 11:00:00,Venus,1168.0
2020-07-21 12:00:00,Venus,1201.0
2020-07-21 13:00:00,Venus,1256.0
2020-07-21 14:00:00,Venus,1284.0
2020-07-21 15:00:00,Venus,1294.0
2020-07-21 16:00:00,Venus,1204.0
2020-07-21 17:00:00,Venus,1472.0
2020-07-21 18:00:00,Venus,1226.0
2020-07-21 19:00:00,Venus,1425.0
2020-07-21 20:00:00,Venus,1416.0
2020-07-21 21:00:00,Venus,1346.0
2020-07-21 22:00:00,Venus,1133.0
2020-07-21 23:00:00,Venus,1018.0
2020-07-22 00:00:00,Venus,1006.0
2020-07-22 01:00:00,Venus,1008.0
2020-07-22 02:00:00,Venus,904.0
2020-07-22 03:00:00,Venus,857.0
2020-07-22 04:00:00,Venus,944.0
2020-07-22 05:00:00,Venus,855.0
2020-07-22 06:00:00,Venus,862.0
2020-07-22 07:00:00,Venus,854.0
2020-07-22 08:00:00,Venus,938.0
2020-07-22 09:00:00,Venus,1192.0
2020-07-22 10:00:00,Venus,1344.0
2020-07-22 11:00:00,Venus,1137.0
2020-07-22 12:00:00,Venus,1105.0
2020-07-22 13:00:00,Venus,1043.0
2020-07-22 14:00:00,Venus,1025.0
2020-07-22 15:00:00,Venus,1159.0
2020-07-22 16:00:00,Venus,1308.0
2020-07-22 17:00:00,Venus,1172.0
2020-07-22 18:00:00,Venus,1034.0
2020-07-22 19:00:00,Venus,1297.0
2020-07-22 20:00:00,Venus,2129.0
2020-07-22 21:00:00,Venus,1335.0
2020-07-22 22:00:00,Venus,1070.0
2020-07-22 23:00:00,Venus,1302.0
2020-07-23 00:00:00,Venus,1258.0
2020-07-23 01:00:00,Venus,1032.0
2020-07-23 02:00:00,Venus,1050.0
2020-07-23 03:00:00,Venus,959.0
2020-07-23 04:00:00,Venus,951.0
2020-07-23 05:00:00,Venus,947.0
2020-07-23 06:00:00,Venus,922.0
2020-07-23 07:00:00,Venus,913.0
2020-07-23 08:00:00,Venus,920.0
2020-07-23 09:00:00,Venus,984.0
2020-07-23 10:00:00,Venus,1043.0
2020-07-23 11:00:00,Venus,1445.0
2020-07-23 12:00:00,Venus,1051.0
2020-07-23 13:00:00,Venus,1355.0
2020-07-23 14:00:00,Venus,1118.0
2020-07-23 15:00:00,Venus,1121.0
2020-07-23 16:00:00,Venus,1383.0
2020-07-23 17:00:00,Venus,1570.0
2020-07-23 18:00:00,Venus,1203.0
2020-07-23 19:00:00,Venus,1333.0
2020-07-23 20:00:00,Venus,1048.0
2020-07-23 21:00:00,Venus,1105.0
2020-07-23 22:00:00,Venus,1051.0
2020-07-23 23:00:00,Venus,1141.0
2020-07-24 00:00:00,Venus,1121.0
2020-07-24 01:00:00,Venus,999.0
2020-07-24 02:00:00,Venus,922.0
2020-07-24 03:00:00,Venus,943.0
2020-07-24 04:00:00,Venus,943.0
2020-07-24 05:00:00,Venus,895.0
2020-07-24 06:00:00,Venus,887.0
2020-07-24 07:00:00,Venus,897.0
2020-07-24 08:00:00,Venus,881.0
2020-07-24 09:00:00,Venus,1133.0
2020-07-24 10:00:00,Venus,956.0
2020-07-24 11:00:00,Venus,1182.0
2020-07-24 12:00:00,Venus,1292.0
2020-07-24 13:00:00,Venus,1246.0
2020-07-24 14:00:00,Venus,1071.0
2020-07-24 15:00:00,Venus,1072.0
2020-07-24 16:00:00,Venus,1053.0
2020-07-24 17:00:00,Venus,1056.0
2020-07-24 18:00:00,Venus,1168.0
2020-07-24 19:00:00,Venus,941.0
2020-07-24 20:00:00,Venus,983.0
2020-07-24 21:00:00,Venus,981.0
2020-07-24 22:00:00,Venus,933.0
2020-07-24 23:00:00,Venus,960.0
2020-07-25 00:00:00,Venus,891.0
2020-07-25 01:00:00,Venus,893.0
2020-07-25 02:00:00,Venus,906.0
2020-07-25 03:00:00,Venus,878.0
2020-07-25 04:00:00,Venus,1090.0
2020-07-25 05:00:00,Venus,892.0
2020-07-25 06:00:00,Venus,883.0
2020-07-25 07:00:00,Venus,874.0
2020-07-25 08:00:00,Venus,822.0
2020-07-25 09:00:00,Venus,829.0
2020-07-25 10:00:00,Venus,844.0
2020-07-25 11:00:00,Venus,840.0
2020-07-25 12:00:00,Venus,849.0
2020-07-25 13:00:00,Venus,865.0
2020-07-25 14:00:00,Venus,898.0
2020-07-25 15:00:00,Venus,1015.0
2020-07-25 16:00:00,Venus,1132.0
2020-07-25 17:00:00,Venus,951.0
2020-07-25 18:00:00,Venus,880.0
2020-07-25 19:00:00,Venus,948.0
2020-07-25 20:00:00,Venus,949.0
2020-07-25 21:00:00,Venus,911.0
2020-07-25 22:00:00,Venus,1001.0
2020-07-25 23:00:00,Venus,994.0
2020-07-26 00:00:00,Venus,993.0
2020-07-26 01:00:00,Venus,895.0
2020-07-26 02:00:00,Venus,846.0
2020-07-26 03:00:00,Venus,829.0
2020-07-26 04:00:00,Venus,823.0
2020-07-26 05:00:00,Venus,820.0
2020-07-26 06:00:00,Venus,812.0
2020-07-26 07:00:00,Venus,808.0
2020-07-26 08:00:00,Venus,787.0
2020-07-26 09:00:00,Venus,800.0
2020-07-26 10:00:00,Venus,909.0
2020-07-26 11:00:00,Venus,841.0
2020-07-26 12:00:00,Venus,1006.0
2020-07-26 13:00:00,Venus,828.0
2020-07-26 14:00:00,Venus,796.0
2020-07-26 15:00:00,Venus,937.0
2020-07-26 16:00:00,Venus,921.0
2020-07-26 17:00:00,Venus,969.0
2020-07-26 18:00:00,Venus,771.0
2020-07-26 19:00:00,Venus,709.0
2020-07-26 20:00:00,Venus,709.0
2020-07-26 21:00:00,Venus,843.0
2020-07-26 22:00:00,Venus,729.0
2020-07-26 23:00:00,Venus,850.0
2020-07-27 00:00:00,Venus,842.0
2020-07-27 01:00:00,Venus,770.0
2020-07-27 02:00:00,Venus,756.0
2020-07-27 03:00:00,Venus,760.0
2020-07-27 04:00:00,Venus,750.0
2020-07-27 05:00:00,Venus,742.0
2020-07-27 06:00:00,Venus,741.0
2020-07-27 07:00:00,Venus,749.0
2020-07-27 08:00:00,Venus,777.0
2020-07-27 09:00:00,Venus,837.0
2020-07-27 10:00:00,Venus,860.0
2020-07-27 11:00:00,Venus,914.0
2020-07-27 12:00:00,Venus,894.0
2020-07-27 13:00:00,Venus,1008.0
2020-07-27 14:00:00,Venus,917.0
2020-07-27 15:00:00,Venus,946.0
2020-07-27 16:00:00,Venus,1111.0
2020-07-27 17:00:00,Venus,1043.0
2020-07-27 18:00:00,Venus,1050.0
2020-07-27 19:00:00,Venus,1015.0
2020-07-27 20:00:00,Venus,1091.0
2020-07-27 21:00:00,Venus,1041.0
2020-07-27 22:00:00,Venus,998.0
2020-07-27 23:00:00,Venus,1103.0
2020-07-28 00:00:00,Venus,996.0
2020-07-28 01:00:00,Venus,918.0
2020-07-28 02:00:00,Venus,904.0
2020-07-28 03:00:00,Venus,878.0
2020-07-28 04:00:00,Venus,846.0
2020-07-28 05:00:00,Venus,834.0
2020-07-28 06:00:00,Venus,822.0
2020-07-28 07:00:00,Venus,816.0
2020-07-28 08:00:00,Venus,808.0
2020-07-28 09:00:00,Venus,947.0
2020-07-28 10:00:00,Venus,910.0
2020-07-28 11:00:00,Venus,917.0
2020-07-28 12:00:00,Venus,868.0
2020-07-28 13:00:00,Venus,901.0
2020-07-28 14:00:00,Venus,1312.0
2020-07-28 15:00:00,Venus,1211.0
2020-07-28 16:00:00,Venus,1152.0
2020-07-28 17:00:00,Venus,1201.0
2020-07-28 18:00:00,Venus,944.0
2020-07-28 19:00:00,Venus,1058.0
2020-07-28 20:00:00,Venus,1045.0
2020-07-28 21:00:00,Venus,1115.0
2020-07-28 22:00:00,Venus,1110.0
2020-07-28 23:00:00,Venus,1085.0
2020-07-29 00:00:00,Venus,967.0
2020-07-29 01:00:00,Venus,937.0
2020-07-29 02:00:00,Venus,953.0
2020-07-29 03:00:00,Venus,969.0
2020-07-29 04:00:00,Venus,944.0
2020-07-29 05:00:00,Venus,934.0
2020-07-29 06:00:00,Venus,901.0
2020-07-29 07:00:00,Venus,898.0
2020-07-29 08:00:00,Venus,879.0
2020-07-29 09:00:00,Venus,948.0
2020-07-29 10:00:00,Venus,1083.0
2020-07-29 11:00:00,Venus,1144.0
2020-07-29 12:00:00,Venus,972.0
2020-07-29 13:00:00,Venus,1051.0
2020-07-29 14:00:00,Venus,1174.0
2020-07-29 15:00:00,Venus,1144.0
2020-07-29 16:00:00,Venus,1070.0
2020-07-29 17:00:00,Venus,1185.0
2020-07-29 18:00:00,Venus,1032.0
2020-07-29 19:00:00,Venus,1126.0
2020-07-29 20:00:00,Venus,1258.0
2020-07-29 21:00:00,Venus,1168.0
2020-07-29 22:00:00,Venus,1045.0
2020-07-29 23:00:00,Venus,1157.0
2020-07-30 00:00:00,Venus,1092.0
2020-07-30 01:00:00,Venus,1026.0
2020-07-30 02:00:00,Venus,999.0
2020-07-30 03:00:00,Venus,973.0
2020-07-30 04:00:00,Venus,964.0
2020-07-30 05:00:00,Venus,924.0
2020-07-30 06:00:00,Venus,867.0
2020-07-30 07:00:00,Venus,863.0
2020-07-30 08:00:00,Venus,863.0
2020-07-30 09:00:00,Venus,916.0
2020-07-30 10:00:00,Venus,1075.0
2020-07-30 11:00:00,Venus,1272.0
2020-07-30 12:00:00,Venus,1209.0
2020-07-30 13:00:00,Venus,1202.0
2020-07-30 14:00:00,Venus,1244.0
2020-07-30 15:00:00,Venus,1392.0
2020-07-30 16:00:00,Venus,1174.0
2020-07-30 17:00:00,Venus,1195.0
2020-07-30 18:00:00,Venus,1137.0
2020-07-30 19:00:00,Venus,1231.0
2020-07-30 20:00:00,Venus,1137.0
2020-07-30 21:00:00,Venus,1400.0
2020-07-30 22:00:00,Venus,1242.0
2020-07-30 23:00:00,Venus,1000.0
2020-07-31 00:00:00,Venus,958.0
2020-07-31 01:00:00,Venus,971.0
2020-07-31 02:00:00,Venus,983.0
2020-07-31 03:00:00,Venus,945.0
2020-07-31 04:00:00,Venus,883.0
2020-07-31 05:00:00,Venus,886.0
2020-07-31 06:00:00,Venus,878.0
2020-07-31 07:00:00,Venus,858.0
2020-07-31 08:00:00,Venus,913.0
2020-07-31 09:00:00,Venus,1007.0
2020-07-31 10:00:00,Venus,1068.0
2020-07-31 11:00:00,Venus,1369.0
2020-07-31 12:00:00,Venus,1054.0
2020-07-31 13:00:00,Venus,1010.0
2020-07-31 14:00:00,Venus,983.0
2020-07-31 15:00:00,Venus,1070.0
2020-07-31 16:00:00,Venus,1038.0
2020-07-31 17:00:00,Venus,1145.0
2020-07-31 18:00:00,Venus,1112.0
2020-07-31 19:00:00,Venus,921.0
2020-07-31 20:00:00,Venus,1030.0
2020-07-31 21:00:00,Venus,895.0
2020-07-31 22:00:00,Venus,958.0
2020-07-31 23:00:00,Venus,878.0
2020-08-01 00:00:00,Venus,877.0
2020-08-01 01:00:00,Venus,834.0
2020-08-01 02:00:00,Venus,934.0
2020-08-01 03:00:00,Venus,947.0
2020-08-01 04:00:00,Venus,899.0
2020-08-01 05:00:00,Venus,899.0
2020-08-01 06:00:00,Venus,891.0
2020-08-01 07:00:00,Venus,850.0
2020-08-01 08:00:00,Venus,840.0
2020-08-01 09:00:00,Venus,854.0
2020-08-01 10:00:00,Venus,869.0
2020-08-01 11:00:00,Venus,877.0
2020-08-01 12:00:00,Venus,949.0
2020-08-01 13:00:00,Venus,985.0
2020-08-01 14:00:00,Venus,1122.0
2020-08-01 15:00:00,Venus,936.0
2020-08-01 16:00:00,Venus,1107.0
2020-08-01 17:00:00,Venus,1087.0
2020-08-01 18:00:00,Venus,966.0
2020-08-01 19:00:00,Venus,944.0
2020-08-01 20:00:00,Venus,1021.0
2020-08-01 21:00:00,Venus,1107.0
2020-08-01 22:00:00,Venus,999.0
2020-08-01 23:00:00,Venus,1007.0
2020-08-02 00:00:00,Venus,927.0
2020-08-02 01:00:00,Venus,989.0
2020-08-02 02:00:00,Venus,869.0
2020-08-02 03:00:00,Venus,860.0
2020-08-02 04:00:00,Venus,828.0
2020-08-02 05:00:00,Venus,826.0
2020-08-02 06:00:00,Venus,817.0
2020-08-02 07:00:00,Venus,817.0
2020-08-02 08:00:00,Venus,821.0
2020-08-02 09:00:00,Venus,834.0
2020-08-02 10:00:00,Venus,825.0
2020-08-02 11:00:00,Venus,829.0
2020-08-02 12:00:00,Venus,831.0
2020-08-02 13:00:00,Venus,864.0
2020-08-02 14:00:00,Venus,949.0
2020-08-02 15:00:00,Venus,1166.0
2020-08-02 16:00:00,Venus,1164.0
2020-08-02 17:00:00,Venus,1149.0
2020-08-02 18:00:00,Venus,1094.0
2020-08-02 19:00:00,Venus,1098.0
2020-08-02 20:00:00,Venus,1051.0
2020-08-02 21:00:00,Venus,970.0
2020-08-02 22:00:00,Venus,960.0
2020-08-02 23:00:00,Venus,888.0
2020-08-03 00:00:00,Venus,941.0
2020-08-03 01:00:00,Venus,969.0
2020-08-03 02:00:00,Venus,864.0
2020-08-03 03:00:00,Venus,882.0
2020-08-03 04:00:00,Venus,850.0
2020-08-03 05:00:00,Venus,913.0
2020-08-03 06:00:00,Venus,832.0
2020-08-03 07:00:00,Venus,827.0
2020-08-03 08:00:00,Venus,836.0
2020-08-03 09:00:00,Venus,829.0
2020-08-03 10:00:00,Venus,963.0
2020-08-03 11:00:00,Venus,972.0
2020-08-03 12:00:00,Venus,887.0
2020-08-03 13:00:00,Venus,906.0
2020-08-03 14:00:00,Venus,1014.0
2020-08-03 15:00:00,Venus,1040.0
2020-08-03 16:00:00,Venus,1042.0
2020-08-03 17:00:00,Venus,1032.0
2020-08-03 18:00:00,Venus,1323.0
2020-08-03 19:00:00,Venus,1127.0
2020-08-03 20:00:00,Venus,1088.0
2020-08-03 21:00:00,Venus,1110.0
2020-08-03 22:00:00,Venus,1034.0
2020-08-03 23:00:00,Venus,1045.0
2020-08-04 00:00:00,Venus,1141.0
2020-08-04 01:00:00,Venus,980.0
2020-08-04 02:00:00,Venus,937.0
2020-08-04 03:00:00,Venus,924.0
2020-08-04 04:00:00,Venus,886.0
2020-08-04 05:00:00,Venus,869.0
2020-08-04 06:00:00,Venus,855.0
2020-08-04 07:00:00,Venus,900.0
2020-08-04 08:00:00,Venus,891.0
2020-08-04 09:00:00,Venus,867.0
2020-08-04 10:00:00,Venus,997.0
2020-08-04 11:00:00,Venus,1075.0
2020-08-04 12:00:00,Venus,1068.0
2020-08-04 13:00:00,Venus,1062.0
2020-08-04 14:00:00,Venus,1027.0
2020-08-04 15:00:00,Venus,1124.0
2020-08-04 16:00:00,Venus,1133.0
2020-08-04 17:00:00,Venus,1052.0
2020-08-04 18:00:00,Venus,1052.0
2020-08-04 19:00:00,Venus,1108.0
2020-08-04 20:00:00,Venus,1096.0
2020-08-04 21:00:00,Venus,1168.0
2020-08-04 22:00:00,Venus,1046.0
2020-08-04 23:00:00,Venus,1075.0
2020-08-05 00:00:00,Venus,1137.0
2020-08-05 01:00:00,Venus,1001.0
2020-08-05 02:00:00,Venus,1018.0
2020-08-05 03:00:00,Venus,917.0
2020-08-05 04:00:00,Venus,965.0
2020-08-05 05:00:00,Venus,907.0
2020-08-05 06:00:00,Venus,906.0
2020-08-05 07:00:00,Venus,915.0
2020-08-05 08:00:00,Venus,907.0
2020-08-05 09:00:00,Venus,934.0
2020-08-05 10:00:00,Venus,977.0
2020-08-05 11:00:00,Venus,1007.0
2020-08-05 12:00:00,Venus,1084.0
2020-08-05 13:00:00,Venus,1098.0
2020-08-05 14:00:00,Venus,1085.0
2020-08-05 15:00:00,Venus,1089.0
2020-08-05 16:00:00,Venus,1233.0
2020-08-05 17:00:00,Venus,1130.0
2020-08-05 18:00:00,Venus,1110.0
2020-08-05 19:00:00,Venus,1199.0
2020-08-05 20:00:00,Venus,1042.0
2020-08-05 21:00:00,Venus,1085.0
2020-08-05 22:00:00,Venus,995.0
2020-08-05 23:00:00,Venus,1097.0
2020-08-06 00:00:00,Venus,1103.0
2020-08-06 01:00:00,Venus,1093.0
2020-08-06 02:00:00,Venus,1114.0
2020-08-06 03:00:00,Venus,965.0
2020-08-06 04:00:00,Venus,943.0
2020-08-06 05:00:00,Venus,936.0
2020-08-06 06:00:00,Venus,929.0
2020-08-06 07:00:00,Venus,933.0
2020-08-06 08:00:00,Venus,918.0
2020-08-06 09:00:00,Venus,979.0
2020-08-06 10:00:00,Venus,1169.0
2020-08-06 11:00:00,Venus,1213.0
2020-08-06 12:00:00,Venus,1053.0
2020-08-06 13:00:00,Venus,1147.0
2020-08-06 14:00:00,Venus,1145.0
2020-08-06 15:00:00,Venus,1112.0
2020-08-06 16:00:00,Venus,1062.0
2020-08-06 17:00:00,Venus,1139.0
2020-08-06 18:00:00,Venus,1178.0
2020-08-06 19:00:00,Venus,1016.0
2020-08-06 20:00:00,Venus,985.0
2020-08-06 21:00:00,Venus,969.0
2020-08-06 22:00:00,Venus,972.0
2020-08-06 23:00:00,Venus,980.0
2020-08-07 00:00:00,Venus,928.0
2020-08-07 01:00:00,Venus,951.0
2020-08-07 02:00:00,Venus,919.0
2020-08-07 03:00:00,Venus,934.0
2020-08-07 04:00:00,Venus,969.0
2020-08-07 05:00:00,Venus,899.0
2020-08-07 06:00:00,Venus,903.0
2020-08-07 07:00:00,Venus,965.0
2020-08-07 08:00:00,Venus,873.0
2020-08-07 09:00:00,Venus,1132.0
2020-08-07 10:00:00,Venus,1122.0
2020-08-07 11:00:00,Venus,1326.0
2020-08-07 12:00:00,Venus,1110.0
2020-08-07 13:00:00,Venus,1071.0
2020-08-07 14:00:00,Venus,1119.0
2020-08-07 15:00:00,Venus,1074.0
2020-08-07 16:00:00,Venus,1189.0
2020-08-07 17:00:00,Venus,1217.0
2020-08-07 18:00:00,Venus,1239.0
2020-08-07 19:00:00,Venus,1047.0
2020-08-07 20:00:00,Venus,1111.0
2020-08-07 21:00:00,Venus,1106.0
2020-08-07 22:00:00,Venus,1100.0
2020-08-07 23:00:00,Venus,1099.0
2020-08-08 00:00:00,Venus,989.0
2020-08-08 01:00:00,Venus,1076.0
2020-08-08 02:00:00,Venus,1077.0
2020-08-08 03:00:00,Venus,1027.0
2020-08-08 04:00:00,Venus,1067.0
2020-08-08 05:00:00,Venus,996.0
